time	V(a)	V(b)	V(out)
9.797956420820649e-004	3.301697e+000	1.650849e+000	1.650849e+000
9.807722045820648e-004	3.416047e+000	1.708024e+000	1.708024e+000
9.827253295820646e-004	3.695837e+000	1.847919e+000	1.847919e+000
9.846784545820644e-004	4.040136e+000	2.020068e+000	2.020068e+000
9.866315795820642e-004	4.443766e+000	2.221883e+000	2.221883e+000
9.885847045820640e-004	4.900658e+000	2.450329e+000	2.450329e+000
9.905378295820637e-004	5.403940e+000	2.701970e+000	2.701970e+000
9.915143920820636e-004	5.670637e+000	2.835318e+000	2.835318e+000
9.924909545820635e-004	5.946044e+000	2.972892e+000	2.946918e+000
9.934675170820634e-004	6.229126e+000	3.113993e+000	3.000006e+000
9.944440795820633e-004	6.518817e+000	3.258164e+000	3.009321e+000
9.954206420820632e-004	6.814025e+000	3.405034e+000	3.009321e+000
9.973737670820630e-004	7.416534e+000	3.704790e+000	3.009321e+000
9.993268920820628e-004	8.027626e+000	4.008815e+000	3.009321e+000
1.000000000000000e-003	8.238739e+000	4.113847e+000	3.009321e+000
